job_id,job_title,company,company_name,company_id,location,job_description,keywords,experience,education,salary,job-time
JOB100576,Python Developer,Aster Technologies,Aster Technologies,COM012,"Mumbai, Maharashtra","We are looking for a Python Developer to join Aster Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and BCA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",0-1 Years,BCA,₹6-10 LPA,Internship
JOB102446,Financial Analyst,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Ahmedabad, Gujarat","We are looking for a Financial Analyst to join Innovexa Pvt Ltd. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,B.Sc.,₹4-7 LPA,Full-Time
JOB100677,Product Analyst,Aster Technologies,Aster Technologies,COM012,"CHENNAI, TAMIL NADU","We are looking for a Product Analyst to join Aster Technologies. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Master's Degree qualification are preferred.","Excel, Power BI, SQL, Data Visualization",8+ Years,Master's Degree,₹2.5-4 LPA,Internship
JOB101343,BI Analyst,InsightWorks,InsightWorks,COM007,"Gurugram, Haryana","We are looking for a BI Analyst to join InsightWorks. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and Any Graduate qualification are preferred.","Python, SQL, AWS, ETL",0-1 Years,Any Graduate,₹8-12 LPA,Remote
JOB102339,MIS Executive,ByteCraft Solutions,ByteCraft Solutions,COM008,"Nashik, Maharashtra","We are looking for a MIS Executive to join ByteCraft Solutions. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and B.Sc. qualification are preferred.","Python, SQL, AWS, ETL",3-5 Years,B.Sc.,₹8-12 LPA,Contract
JOB101317,Python Developer,Infosphere Analytics,Infosphere Analytics,COM002,"Nagpur, Maharashtra","We are looking for a Python Developer to join Infosphere Analytics. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",3-5 Years,Bachelor's Degree,₹2.5-4 LPA,Contract
JOB101193,Business Analyst,BluePeak Digital,BluePeak Digital,COM011,"Pune, Maharashtra","We are looking for a Business Analyst to join BluePeak Digital. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",8+ Years,BCA,₹10-16 LPA,Full-Time
JOB101072,MIS Executive,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Bengaluru, Karnataka","We are looking for a MIS Executive to join Innovexa Pvt Ltd. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Bachelor's Degree qualification are preferred.","Python, Pandas, NumPy, SQL",5-8 Years,Bachelor's Degree,₹5-8 LPA,Full-Time
JOB101780,Product Analyst,Aster Technologies,Aster Technologies,COM012,"Gurugram, Haryana","We are looking for a Product Analyst to join Aster Technologies. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Bachelor's Degree qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",1-3 Years,Bachelor's Degree,₹4-7 LPA,Contract
JOB102458,MIS Executive,FinEdge Technologies,FinEdge Technologies,COM006,Remote,"We are looking for a MIS Executive to join FinEdge Technologies. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and BCA qualification are preferred.","SQL, Power BI, Excel, DAX",3-5 Years,BCA,₹10-16 LPA,Remote
JOB100935,SQL Developer,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,Delhi NCR,"We are looking for a SQL Developer to join Innovexa Pvt Ltd. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and MBA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",2-4 Years,MBA,₹6-10 LPA,Remote
JOB100617,SQL Developer,ByteCraft Solutions,ByteCraft Solutions,COM008,"Noida, Uttar Pradesh","We are looking for a SQL Developer to join ByteCraft Solutions. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and Bachelor's Degree qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",0-1 Years,Bachelor's Degree,₹6-10 LPA,Part-Time
JOB101535,SQL Developer,Infosphere Analytics,Infosphere Analytics,COM002,"Nashik, Maharashtra","We are looking for a SQL Developer to join Infosphere Analytics. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and B.Sc. qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",8+ Years,B.Sc.,₹4-7 LPA,Part-Time
JOB102122,MIS Executive,FinEdge Technologies,FinEdge Technologies,COM006,"Nagpur, Maharashtra","We are looking for a MIS Executive to join FinEdge Technologies. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Master's Degree qualification are preferred.","SQL, Power BI, Excel, DAX",2-4 Years,Master's Degree,₹4-7 LPA,Contract
JOB101813,AI Engineer,FinEdge Technologies,FinEdge Technologies,COM006,"Nagpur, Maharashtra","We are looking for a AI Engineer to join FinEdge Technologies. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and BCA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",0-1 Years,BCA,₹10-16 LPA,Internship
JOB101506,ML Engineer,FinEdge Technologies,FINEDGE TECHNOLOGIES,COM006,"Nagpur, Maharashtra","We are looking for a ML Engineer to join FinEdge Technologies. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and B.Sc. qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",3-5 Years,B.Sc.,₹4-7 LPA,Contract
JOB100027,Software Engineer,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Chennai, Tamil Nadu","We are looking for a Software Engineer to join CloudMatrix Technologies. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Any Graduate qualification are preferred.","Python, SQL, AWS, ETL",5-8 Years,Any Graduate,₹6-10 LPA,Internship
JOB101075,Product Analyst,TechNova Solutions,TechNova Solutions,COM001,"Ahmedabad, Gujarat","We are looking for a Product Analyst to join TechNova Solutions. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and BCA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",8+ Years,BCA,₹3-5 LPA,Part-Time
JOB102065,Python Developer,CloudMatrix Technologies,CLOUDMATRIX TECHNOLOGIES,COM003,"Nagpur, Maharashtra","We are looking for a Python Developer to join CloudMatrix Technologies. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",5-8 Years,BCA,₹8-12 LPA,Internship
JOB100565,Power BI Developer,BluePeak Digital,BluePeak Digital,COM011,Remote,"We are looking for a Power BI Developer to join BluePeak Digital. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",5-8 Years,BCA,₹3-5 LPA,Full-Time
JOB100665,Software Engineer,InsightWorks,InsightWorks,COM007,"Noida, Uttar Pradesh","We are looking for a Software Engineer to join InsightWorks. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Master's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,Master's Degree,₹10-16 LPA,Part-Time
JOB100394,Data Analyst,Quantix Analytics,Quantix Analytics,COM009,"Nashik, Maharashtra","We are looking for a Data Analyst to join Quantix Analytics. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",3-5 Years,Bachelor's Degree,₹2.5-4 LPA,Remote
JOB101969,Software Engineer,DataBridge Labs,DataBridge Labs,COM004,"Bengaluru, Karnataka","We are looking for a Software Engineer to join DataBridge Labs. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,BCA,₹10-16 LPA,Part-Time
